"comment_id","comment","post_id"
"1527","السعر لو سمحت","170"
"1528","المدينة المرورية موجودة ؟؟","170"
"1529","الصفوة لتنمية المهارات كم السعر","170"
"1530","الخامۃ ايه","170"
"1531","موجود حروف الجر فى مجموعه خورشيد","170"
"1532","عندكم لعبة جوانيمو","170"
"1533","الصفوة لتنمية المهارات\nبكام","170"
"1534","ا. زينب اسامه الشافعي Dina Abdelhameed للتواصل مع المبيعات واتس آب 01001444798","171"
"1535","بكام","171"
"1536","بكام الدبابيس","171"
"1537","الصفوة لتنمية المهارات","172"
"1538","محمود حجاج Hanaa Raouf\nللتواصل مع المبيعات وطلب كتالوج بالأسعار على الوتس آب 01001444798\nأو يمكنك زيارة الموقع الإلكتروني www.safwatoys.com…See More","172"
"1539","عوزة اشتري اون لاين عندكو","172"
"1540","فين المكان","172"
"1541","في خصم علي ادوات منتسوري؟","173"
"1542","فى توصيل البحيره","173"
"1543","سمية محمد فيه","173"
"1544","فين ألعاب الطاقه الشمسيه","173"
"1545","السبورة ولعبة الخرزبكام","173"
"1546","ا. زينب اسامه الشافعي للتواصل مع المبيعات واتس اب","173"
"1547","المجموعات الضمنيه كام","174"
"1548","لو سمحتو كروت المجموعه الضمنيه بكام وفي فرع في الزقازيق","174"
"1549","عبدالعزيز عز مفيش فرع بالزقازيق\nاتواصل مع المبيعات واتس اب","174"
"1550","تم","174"
"1551","بكام","174"
"1552","الكروت الصامتة و الناطقة موجودة ؟","174"
"1553","ممكن الأسعار..","175"
"1554","ببكام دى","175"
"1555","بكام والتوصيل ازاي بعد ازنك","175"
"1556","الحاجه جميله جدا و السعر مناسب جدا لكن طريقة أخذ الاورد و التوصيل معقده جدا جدا","175"
"1557","كل منتجات عليها خصم ولا مجموعه محدده ؟؟","175"
"1558","هتنزلوا معرض الكتاب السنادي ولا لا بردوا ؟","175"
"1559","الصفوة لتنمية المهارات يامسهل يارب","175"
"1560","طب الاسعار اللي مكتوبه بعد ولا قبل الخصم","175"
"1561","هتكونوا ف المعرض السنه دي","175"
"1562","لو سمحت فيه توصيل؟","175"
"1563","تم التواصل مع المبيعات من فترة وتم ابلاغنا بعدم وجود شراء اون لاين ولا يوجد توصيل فهل مازاك ذلك الوضع قائم","175"
"1564","عنوانكم ايه لو سمحت","175"
"1565","النكان","175"
"1566","مكانكم فين يا فندم","175"
"1567","ممكن اعرف رقم الواتس اب لأني محتاجه اتواصل معاكم علشان اوردر","175"
"1568","لو سمحت إزاي أتواصل معاكم و في توصيل للبحيره","175"
"1569","ايه الألعاب المناسبة لسن ٦ شهور واكبر","175"
"1570","الصفوة لتنمية المهارات","176"
"1571","ولاء فؤاد شاهين Koky Mohamed Hasby Raby NI Youssef Esraa Menissi Love Ferry Somaya Ameen سارة درغام\nخصم 30 % في حالة شراء قطعه واحده من الصنف\nخصم 40 % في حاله شراء 6 قطع من الصنف…See More","177"
"1572","لو سمحت مصاريف الشحن الفيوم بكام","177"
"1573","ممكن الاسعار","177"
"1574","المكان فين والاسعار","177"
"1575","ممكن العاب مناسبه لسن سنتين","177"
"1576","هتنزلوا ف معرض الكتاب؟","177"
"1577","طب مش هتفتحوا فرع المقطم. تاني؟","177"
"1578","الاسعار؟","177"
"1579","هو انتوا مكانكوا فين؟","177"
"1580","م","177"
"1581","شحن امبابه بكام","177"
"1582","لوحة تقطيع فاكهه او خضار W19-7","178"
"1583","لوحة تقطيع فاكهه او خضار W19-7","178"
"1584","خشي علي لينك الصفحه وانتي تعرفي","178"
"1585","بكام","178"
"1586","ترتيب اشكال هندسية 5 قطع W3-1","179"
"1587","ترتيب اشكال هندسية 5 قطع W3-1","179"
"1588","لو سمحت في مكعبات بلاستيك ؟ ممكن الكود بتاعها","179"
"1589","ألعاب منتسوري وتنمية مهارات w48","179"
"1590","فيه خصومات نهايه العام","180"
"1591","معلمة تأسيس غادة مسعد\nلؤه فتحي\nJudy Ahmed…See More","181"
"1592","لؤه فتحي على حسب المكان في حدود 50 جنيه","181"
"1593","تم","181"
"1594","ممكن الاسعار ؟","181"
"1595","م","181"
"1596","الاسعار","181"
"1597","بازل ملابس ولد وبنت مستورد W13-2","182"
"1598","بازل ملابس ولد وبنت مستورد W13-2","182"
"1599","صندوق المطابقه كبير بلاستك W33-2","184"
"1600","صندوق المطابقه كبير بلاستك W33-2","184"
"1601","ليجو W71-9","185"
"1602","ليجو W71-9","185"
"1603","متاهه وعامود حلقات او صيد سمك W27-24","186"
"1604","متاهه وعامود حلقات او صيد سمك W27-24","186"
"1605","في كروت صامته و ناطقه","186"
"1606","متوفر واتاكدي من المبيعات على الوتس اب","186"
"1607","بوفارديا","186"
"1608","لوجيكو الطائر المبكر W76-3","187"
"1609","لوجيكو الطائر المبكر W76-3","187"
"1610","حقيبة مونتسوري 14 قطعه W1-5","188"
"1611","حقيبة مونتسوري 14 قطعه W1-5","188"
"1612","ميكانو طائرة بلاستيك W12-11","189"
"1613","ميكانو طائرة بلاستيك W12-11","189"
"1614","هل متوفر البيع قطاعي والعنوان فضلا","189"
"1615","ميزان كفتين ابيض W11-2","190"
"1616","ميزان كفتين ابيض W11-2","190"
"1617","بازل مراحل نمو W8-3","191"
"1618","بازل مراحل نمو W8-3","191"
"1619","مصنوه من ايه لو سمحت\nخشب ولا ورق مقوى؟","191"
"1620","رحاب رجب خشب\nخصم 30 % على أي قطعه\nخصم 40 % على النص دسته …See More","191"
"1621","باكيت ساعه رملية 6 قطع W7-7","192"
"1622","باكيت ساعه رملية 6 قطع W7-7","192"
"1623","بكام لو سمحت","192"
"1624","بكام","192"
"1625","في منها الخشب؟","192"
"1626","ممكن سعر الخششب بكام","192"
"1627","بازل مكعبات 9 قطع W9-3","193"
"1628","بازل مكعبات 9 قطع W9-3","193"
"1629","علبة ماجك W74-1","194"
"1630","علبة ماجك W74-1","194"
"1631","كروت ضمنيه الصفوة فاكهه R11-1","195"
"1632","كروت ضمنيه الصفوة فاكهه R11-1","195"
"1633","لام يتم الرد عليا انا مريوطيه هرم وعاوزه الكروت ولعبة الصيد والشاكوش هل هناك فرع قريب مني ام هناك خدمة التوصيل ارجو الافاده","195"
"1634","كروت خورشيد الطعام R14-12","196"
"1635","كروت خورشيد الطعام R14-12","196"
"1636","بكام","196"
"1637","متوفر كل كروت خورشيد","196"
"1638","صندوق البوسطه مستورد W14-1","197"
"1639","صندوق البوسطه مستورد W14-1","197"
"1640","ميزان ارقام شكل دبدوب W11-3","198"
"1641","ميزان ارقام شكل دبدوب W11-3","198"
"1642","بكام","198"
"1643","شاكوش وكور 4 دور W2-10","199"
"1644","شاكوش وكور 4 دور W2-10","199"
"1645","بكام دي لو سمحت","199"
"1646","سيارة الطرق W2-9","200"
"1647","سيارة الطرق W2-9","200"
